Listing_id,Host_id,ID_ciudad,Precio
1688152,2156021,8,160
1689161,8879557,5,1012
1693576,2438532,8,120
1697290,792218,8,291
1698253,4898806,8,161
1701579,8984230,8,309
1702387,8987710,8,1028
1705153,1195904,8,184
1706631,4658256,8,130
1707835,2407584,8,1254
1708032,2407584,8,4637
1708211,4706314,8,270
1709724,9020774,8,627
1713296,9030850,8,65
1713671,7525886,8,230
1716489,5706297,8,220
1716648,9051166,8,154
1717081,9053138,8,1636
1721278,6044275,8,1243
1722384,4307081,8,784
1723791,713797,8,218
1724741,9090719,8,128
1727439,9103300,8,1771
1727725,2518152,5,2200
1728790,9108983,8,346
1730811,9119052,8,790
1731827,9123104,8,130
1732266,9126532,8,90
1736063,2518152,5,1800
1736351,9144353,8,1000
1737406,9149648,8,267
1737518,7595592,8,70
1738018,7633239,8,1238
1740870,7763745,8,150
1740875,7763745,8,150
1742445,5993176,8,140
1742918,9175769,8,171
1748948,9202857,8,116
1751062,8155176,5,324
1755721,9233274,8,857
1755890,9234258,8,503
1756226,9235956,8,146
1758915,9247668,8,395
1761702,9260302,8,500
1762500,9264534,8,160
1763373,9268978,8,950
1763475,9269397,8,3546
1763815,9270905,8,431
1763845,9270905,8,807
1763878,9270905,8,490
1766232,9280869,8,344
1767514,9270905,8,511
1768385,1004821,5,587
1771618,9305307,8,4306
1771905,5943330,8,390
1772732,9270905,8,269
1772800,9270905,8,215
1772950,9311462,8,999
1773593,9311462,8,443
1774152,9314499,8,180
1777011,9270905,8,253
1777523,2788574,8,4500
1777740,2438594,8,1882
1780366,9345936,8,180
1780789,4523316,5,661
1782628,5512894,8,217
1784223,5833620,8,200
1784769,9367259,8,1500
1785483,2438594,8,4693
1786827,1526490,8,350
1790577,7373714,8,298
1791848,2893741,8,174
1792409,9403945,8,1000
1796222,9078887,8,54
1797689,9130380,8,90
1798108,1595855,5,1543
1802374,9449475,8,187
1804025,9457211,8,3000
1809110,9479634,8,190
1810317,5894713,8,400
1810564,9485857,8,700
1810603,9486077,8,190
1811801,9270905,8,242
1813408,9499569,8,431
1817143,2740249,8,361
1817507,9517703,8,240
1817930,9520202,8,2500
1821758,9537721,8,327
1825112,9270905,8,818
1825745,9554002,8,443
1826212,9556116,5,900
1827758,5228078,8,120
1827849,9269441,8,140
1831225,9336769,8,500
1831772,11386725,8,364
1834464,9270905,8,215
1835891,1982737,8,430
1836832,4679193,8,132
1838985,7694522,8,350
1841457,3558427,8,1399
1841739,7483450,8,198
1844578,9269441,8,120
1844920,8839490,8,850
1846927,9647947,8,170
1847188,474000,8,116
1849658,9659816,8,300
1850147,7493694,8,230
1850325,9663614,8,327
1850394,9664207,5,1254
1851472,1258118,8,624
1855507,524101,8,195
1856688,9270905,8,458
1856726,9689241,8,430
1858936,9699300,8,73
1859188,9700077,8,434
1859583,9699300,8,46
1860370,4264872,8,80
1860599,9336769,8,700
1860840,9707402,8,243
1860956,9708044,8,68
1865173,8855599,8,1957
1867075,9733946,8,1500
1867414,9725950,8,121
1868822,9741427,8,655
1871640,9753291,8,75
1872184,9750544,8,70
1873520,532498,8,1200
1877286,5755202,5,2773
1877686,9779062,8,500
1879131,9784682,8,218
1879333,9270905,8,269
1879825,9787309,8,490
1880407,532498,8,400
1880581,1577817,8,3600
1885051,9808109,8,218
1885515,9810099,8,243
1886905,8364280,8,150
1888527,9644101,8,139
1891080,357995,8,172
1892398,9836825,8,300
1892918,9838755,8,200
1893510,68805,8,139
1895099,9847358,8,350
1897217,9855465,8,5186
1900540,9869763,8,164
1901160,9872164,8,1636
1901451,9873101,8,200
1905300,3069198,8,66
1905816,9465134,8,1500
1906046,8816942,8,350
1906586,8069764,5,1150
1906779,9896521,8,436
1912695,4613553,8,1689
1912823,1425668,8,249
1912910,3018529,8,330
1913274,9924826,8,263
1915601,8355403,5,613
1917270,9941515,8,2715
1919273,9949877,5,350
1919310,9949877,5,350
1919438,3494399,5,1446
1920070,9953466,5,420
1920922,7807699,8,300
1921985,9960943,8,1400
1922676,4055542,8,250
1924765,34105,8,118
1925256,2518152,5,1800
1927776,9985561,8,205
1929363,9140492,8,1000
1930454,496656,8,88
1934374,4055542,8,100
1936650,937397,8,170
1939328,261954,8,230
1940174,10035603,8,300
1940226,10035825,8,198
1941263,532498,8,700
1942577,10048325,8,464
1943201,10051275,8,509
1943513,10052975,8,325
1943837,10054467,8,54
1944242,10056409,8,139
1944376,10057029,8,26526
1944921,11386725,8,150
1945064,10060642,8,780
1945351,340030,5,347
1948134,10073399,8,680
1948949,9699300,8,55
1949644,10081994,5,1000
1949769,8355403,5,1635
1950096,10017993,8,120
1950177,8542184,8,130
1953198,10097727,8,150
1953967,706805,8,800
1955717,10108593,8,150
1957677,10118291,8,300
1958257,10121092,8,1500
1958946,2915201,8,90
1959070,10123404,8,280
1959463,10125963,8,114
1961615,9594038,8,158
1961700,10136437,8,250
1961732,9270905,8,484
1963192,10048325,8,279
1964140,10147371,8,269
1966526,10096448,8,95
1966732,10158511,8,275
1966769,10158790,8,420
1972089,8900375,8,200
1973778,5615480,8,615
1974039,10191412,8,196
1974753,10193519,8,2691
1974950,95021782,8,621
1976186,10201361,8,350
1977743,10208288,8,90
1977864,1500231,8,265
1979095,9339392,8,327
1980432,10220618,8,942
1980588,10214925,8,160
1983606,10235025,8,124
1984208,10237771,8,147
1986113,188948,8,550
1987701,9987986,8,890
1988030,10253098,8,95
1988412,10128524,5,785
1989432,10017605,8,619
1989456,5468099,8,160
1991406,7955669,8,999
1992033,10270097,8,200
1996358,10288605,8,350
1997572,10283603,8,18839
1998206,10295442,8,350
1999101,10298854,8,900
1999262,10299593,8,255
1999474,10300365,5,1858
1999749,6147180,8,511
2003574,4455538,8,239
2006977,10330440,8,180
2007321,9540144,8,180
2007564,9155234,5,620
2007641,2503141,8,84
2008560,10337082,8,131
2010720,10344169,8,89
2011006,153721,8,1543
2011161,3269734,8,110
2011809,10350855,8,2637
2012131,10352349,8,540
2013790,10349626,8,850
2014169,10361048,8,500
2015458,4417808,8,197
2016143,10122409,8,168
2016564,10371137,8,290
2016607,7955669,8,65
2019081,10381351,8,211
2019418,1125885,8,350
2020934,6215685,8,172
2021042,10387941,8,219
2022044,5790543,8,700
2022672,7955669,8,83
2022741,3667965,8,200
2025602,5118650,8,725
2026716,3212882,8,210
2026983,6410839,8,120
2028200,10417212,8,152
2030768,1381764,8,276
2030859,790208,5,944
2032553,10414869,8,657
2033603,10436654,8,135
2033741,2156021,8,163
2033931,7838265,5,1000
2035716,4832097,8,95
2035789,10094702,8,1421
2037205,5977213,8,800
2038062,10455907,8,646
2040126,4420701,8,189
2040235,10464160,8,88
2041771,10471217,8,200
2042185,10473115,8,2300
2042548,823800,8,1200
2042634,3413189,8,1238
2045209,823800,8,168
2045236,10486066,8,120
2045244,10486176,8,309
2045479,9725950,8,400
2045943,1625350,8,3133
2046159,7682248,5,572
2046481,10491355,8,200
2048269,9823929,8,108
2048935,1507016,8,100
2049221,10503573,8,167
2050176,8238643,8,227
2050265,5811581,8,818
2050379,10508353,8,264
2050381,9311248,8,1000
2050611,1729771,8,332
2050638,10509502,8,150
2050704,10472553,8,180
2050752,10509984,8,300
2050787,10509984,8,510
2050833,10509984,8,586
2050994,6471631,8,429
2053687,10520880,8,886
2056514,10531228,5,1342
2056612,3297294,8,326
2056622,10531228,5,1425
2056638,10531228,5,1615
2059273,10542416,8,302
2060878,6687502,8,440
2060895,10548523,8,85
2060953,10548376,8,161
2062549,10555251,8,457
2064148,10543166,8,200
2064302,10562212,8,152
2065747,10567311,8,196
2066453,4850674,8,186
2067121,8257686,8,134
2067398,1792008,8,244
2069171,4294856,8,807
2071407,10590623,8,298
2071449,10571013,8,307
2071807,10592397,8,110
2072354,16840050,5,750
2074475,10599325,8,230
2075738,2339771,5,2684
2076959,2652495,8,251
2078017,8364280,8,260
2078559,2704494,8,220
2080198,8801218,8,62
2080491,10623807,8,237
2081532,9662202,8,210
2081842,10635262,8,250
2082111,10634175,8,2182
2082727,10486776,8,350
2083241,8282570,5,1100
2083741,10643354,8,17000
2084093,10644799,5,450
2085215,10649149,8,700
2085520,4581272,8,249
2086149,10651339,8,380
2086795,1125885,8,569
2086942,10654515,8,350
2087036,7105615,8,304
2087667,4613553,8,750
2088218,10659485,5,375
2088615,10661466,8,200
2088979,1633559,8,273
2089251,4284876,8,216
2091539,10673506,8,3768
2092028,10675322,8,130
2092177,10673506,8,3768
2092178,10675906,8,231
2092831,10096448,8,130
2093036,3083561,5,3201
2094205,5228078,8,300
2094427,3675629,5,826
2095459,10690381,8,700
2097967,8195711,8,170
2098560,7991559,8,123
2098587,10703964,8,160
2098970,4832097,8,105
2100217,5465718,8,2691
2100757,10712658,8,252
2101616,10716263,8,270
2101665,7955669,8,89
2103541,7957535,8,318
2105881,10735650,8,200
2105953,10721011,8,1049
2107635,4211720,8,344
2108807,2278812,8,355
2110227,2108575,8,300
2110690,10761103,8,240
2110708,10761213,8,299
2112138,16840050,5,850
2113223,10623807,8,178
2113927,10777584,8,350
2115137,10783448,8,1968
2115521,10387941,8,198
2116653,10716263,8,237
2116915,1271712,8,160
2117512,10796550,8,110
2117709,4079778,5,558
2118573,10802698,5,1652
2119162,2350927,8,166
2119780,91845,8,3986
2122478,10823485,8,126
2123266,10214400,8,414
2124226,10833331,8,1266
2127121,10850485,8,368
2128009,10855935,8,120
2128205,10857272,8,546
2129339,10863714,8,197
2129356,10857412,8,397
2130176,1326107,5,997
2130431,10869099,8,450
2132605,10881674,8,398
2133243,10885016,8,120
2134770,10893041,8,1500
2135856,10372418,8,117
2137412,10773346,8,800
2138728,10914284,8,54
2141293,113997985,8,265
2141524,10929059,8,2727
2141883,10930923,8,294
2143417,10940026,8,493
2143660,4532138,8,471
2145297,8268923,8,105
2148654,10966309,8,509
2149846,6217672,8,156
2151945,10983494,8,270
2152945,4284876,8,200
2154794,10546371,8,241
2155733,9465134,8,800
2155838,10471406,8,500
2157041,9915454,8,663
2159470,2368735,8,400
2159831,11020802,8,270
2160137,11022352,8,140
2162300,11033607,8,144
2163225,11037852,8,170
2164990,11046832,8,229
2165011,5972450,8,190
2165132,5402982,8,107
2165449,10298854,8,900
2165745,5324891,5,572
2166030,5324891,5,491
2168353,11062664,8,163
2168441,10969596,8,7827
2168804,11065149,8,900
2168974,6063992,8,1086
2171338,110218260,5,1218
2173321,11087264,8,450
2173536,3292265,8,299
2175089,11094654,8,700
2177546,11105938,8,350
2177597,11105938,8,200
2177761,1091866,8,300
2178145,11109464,8,1091
2178364,2297186,8,272
2180474,11120097,8,215
2181165,11122540,8,1600
2181835,6213964,8,500
2182375,1979548,5,1829
2183357,11133896,8,179
2183679,11135899,8,1000
2184972,4599477,8,3500
2185707,11122540,8,1600
2186329,11148144,8,300
2187155,9031910,8,3768
2188617,11038178,8,2000
2188749,11161077,5,454
2188885,11087264,8,314
2188963,11162519,8,494
2191602,11176394,8,280
2192557,10104753,8,372
2192977,10330151,8,1957
2194015,5090368,8,80
2195429,8303861,8,1000
2195989,824939,8,327
2196318,10104753,8,346
2196809,2599504,8,4091
2197251,11179040,8,2500
2199189,11148031,8,1076
2199615,8037747,8,1507
2200957,4613553,8,939
2201088,4613553,8,678
2201388,7493034,8,140
2202609,11236899,8,790
2203711,11243402,8,1329
2204081,11245925,8,260
2207029,11259035,8,950
2207231,11259614,8,3655
2209105,11268009,8,300
2209202,10712393,8,200
2209838,11272280,8,200
2211732,6849468,8,669
2215166,4284876,8,332
2216579,1595318,8,250
2217005,11309673,8,190
2219164,11176153,8,2000
2220347,11176153,8,2500
2220730,2099488,8,2727
2221003,2232688,8,5455
2221282,5668880,8,471
2221329,11332664,8,1609
2222765,10971056,8,350
2223050,11342994,8,700
2223144,11344739,8,230
2224746,11353232,8,2500
2225132,10651339,8,1000
2225709,11357885,8,300
2227817,11369341,8,280
2228415,2518152,5,5000
2228471,1812201,8,500
2228620,5086727,8,300
2228628,11374107,8,160
2229071,11369341,8,450
2231544,10310997,8,300
2232990,11397504,8,800
2233440,11401020,5,3056
2236424,11418027,8,409
2237624,9350608,5,1022
2238309,7165956,5,1400
2240332,11441274,8,663
2240372,11441376,8,1000
2240530,10789248,8,250
2242273,11451750,8,100
2242397,10505514,8,999
2243403,11458450,8,629
2244249,11459369,8,130
2245269,9537195,8,290
2246239,3413189,8,3848
2246777,1424750,8,1609
2247890,11480111,8,100
2248491,11483150,8,169
2249049,11486587,8,311
2250365,4613553,8,750
2250689,6488762,8,750
2251938,4414019,8,5455
2252081,11502189,8,114
2252573,1500231,8,1044
2252657,6836857,8,56
2253200,11482476,8,1200
2254404,11510314,8,300
2254642,1929226,8,221
2255134,11516116,8,150
2255240,10096448,8,87
2255730,11519438,8,500
2256868,10694946,8,490
2256988,11451455,8,150
2257525,11528964,5,260
2258247,10066751,8,500
2258593,1076452,8,271
2260023,11540804,8,1615
2260184,11151516,8,1305
2261244,10715696,8,80
2261512,11548177,8,420
2261774,7385348,8,1350
2261835,11162128,8,150
2262212,11551739,8,1250
2262829,9269441,8,190
2262835,11554931,8,4844
2263029,11556314,8,374
2263327,10533027,8,92
2263615,11560050,8,160
2265188,11567585,8,273
2266215,11571661,8,1500
2266283,3413189,8,4252
2267221,11576936,8,190
2268152,10990385,8,350
2268518,11583600,8,750
2268626,11551739,8,559
2271476,11598304,8,232
2272591,11602983,8,1000
2272956,11604589,8,2000
2273685,11607894,8,299
2274243,11605717,8,334
2275890,11620768,8,800
2276132,11622185,8,300
2276569,11624563,8,900
2276698,10059940,8,400
2277084,9240616,8,250
2277101,9240616,8,800
2277210,7764961,8,137
2277412,11628913,8,500
2278985,11637854,8,382
2279154,11311404,8,171
2280176,7668341,8,2691
2281491,11652011,8,1077
2282038,1668941,8,170
2282336,11655964,8,2691
2282916,11659750,8,1000
2282975,10525654,8,464
2283224,513685,8,460
2283279,713884,8,150
2283286,11661949,8,250
2284375,4030059,8,299
2284377,11668406,5,723
2287152,11684790,8,3229
2289159,11693555,8,4146
2289797,10211713,5,864
2290379,11699985,8,5382
2290479,68431313,8,283
2290511,11700941,8,235
2290948,11703424,8,895
2291281,11704955,8,210
2291402,9232145,8,160
2291539,1746098,8,98
2291726,11707463,8,5455
2294517,11721441,8,431
2295845,5323786,8,350
2296249,1747737,8,130
2297044,8618270,5,1250
2297117,11731761,8,180
2297316,9130380,8,98
2297326,1762102,8,425
2297780,11732240,8,150
2297850,11736749,5,579
2298025,11737718,8,100
2298212,11631956,8,227
2299649,9234258,8,314
2299726,11747561,8,800
2300977,11752699,8,200
2301281,4023020,8,1000
2301394,11754317,8,800
2301415,1404492,8,186
2301710,11755633,8,5430
2301864,6488762,8,1100
2302030,11757003,8,300
2302222,11757918,8,100
2302344,4005407,8,1500
2302715,11706874,8,2700
2304544,11669791,8,1300
2304688,10405816,8,750
2305386,823800,8,275
2306767,11386725,8,130
2307745,11731810,8,13637
2307891,11786744,8,150
2307983,3887359,5,1276
2309065,4168313,8,387
2309085,6217672,8,90
2309998,11796463,8,380
2310980,3759571,8,581
2312206,1618486,8,333
2312561,11809985,8,398
2312842,11782910,8,250
2313221,11812904,8,264
2313520,11810684,8,130
2314640,11819316,8,204
2315061,11821486,8,538
2315128,5258161,8,300
2315406,11786737,8,3000
2315662,11824882,8,500
2315799,4721615,8,3808
2315918,8618270,5,1000
2317469,1408960,8,300
2318337,11836704,8,296
2318512,11840547,8,2173
2318611,11841079,8,186
2318781,11841732,5,599
2319472,11845358,8,2000
2319919,11209355,8,574
2320149,11704491,8,721
2320253,9269441,8,120
2320291,4376064,8,300
2320352,14685201,8,500
2320441,11850768,8,1500
2320755,6262801,8,1091
2322448,7989948,8,1500
2322556,11863085,8,300
2323049,11865177,8,200
2323295,11782291,8,115
2323643,11782291,8,170
2324198,782462,8,409
2324312,782462,8,269
2324475,5497758,8,228
2324694,11873822,8,400
2324915,11875243,8,360
2325788,10661466,8,200
2325918,10180247,8,235
2325943,4316158,8,150
2326065,16042265,8,495
2326242,11837037,8,1100
2328391,982479,8,20000
2329019,4837222,8,159
2329149,11897312,8,600
2330020,9739433,8,500
2330025,8479954,8,350
2330896,11323527,8,1800
2332435,10180247,8,217
2332459,5796457,8,257
2332484,11913264,8,549
2332505,11913288,5,5109
2332585,11913750,8,350
2332625,11914027,8,2000
2332933,4891550,8,615
2333023,11916533,8,85
2334436,1929226,8,202
2334450,10509502,8,139
2334472,113997985,8,238
2334739,11925798,8,500
2335028,11926886,8,521
2335125,11927415,8,750
2335471,11928730,8,500
2335690,10408587,8,800
2336651,11933736,8,1429
2337260,11936557,8,1300
2338538,11943784,8,349
2339395,11948545,8,200
2341248,9802687,8,536
2342928,11965048,8,100
2343102,8119419,8,1000
2344401,9683263,8,950
2345760,11979276,5,500
2345874,11918338,8,750
2346019,10048325,8,583
2346165,11982042,8,330
2347221,11988216,8,652
2347667,11990158,8,400
2347864,10823485,8,409
2348208,9554535,8,6546
2348240,11992425,8,151
2349343,11997903,8,110
2350021,12000002,8,95
2350051,12000140,5,613
2350217,12000957,8,250
2350716,7462392,8,815
2350757,12003718,8,360
2351221,12006153,8,1050
2351757,11490773,8,1500
2354972,12025019,8,298
2355256,9741238,8,3000
2355867,12030147,8,269
2356037,4986394,8,156
2356477,9051582,8,180
2357066,12037134,8,371
2359345,12048713,8,165
2360342,3758455,8,94
2360431,9725950,8,150
2361180,11010781,8,170
2361521,4284876,8,211
2361602,12061033,8,699
2361688,12061033,8,379
2361889,12061033,8,478
2362174,12050153,8,1527
2362814,12068833,8,400
2363696,5708439,8,300
2364384,12076898,8,300
2364604,1115262,8,1086
2365479,634771,8,95
2365913,12085504,8,818
2366515,12088865,8,200
2367189,11551739,8,559
2367365,8729955,8,184
2368044,2185139,8,3337
2368160,12099564,5,500
2369481,11788112,8,862
2370137,10811037,8,286
2370226,12108736,8,160
2371038,8140796,8,2000
2371101,12112763,8,1000
2371507,12115199,8,327
2371642,12115730,8,1000
2372644,12120645,8,337
2373328,12124443,8,1510
2373400,6488762,8,260
2373420,11928644,5,213
2374048,730751,8,1000
2376149,10351385,8,2000
2376222,8217798,8,550
2376846,2108575,8,55
2376918,12143307,8,1150
2377289,12144834,8,969
2379205,10649854,8,751
2380395,12160404,8,167
2380417,12145032,8,120
2380681,6373915,8,110
2382952,12173432,8,1000
2382972,12173545,8,162
2383150,12174285,8,22600
2383310,319672,8,220
2383828,6390617,8,910
2384047,12177859,8,120
2385118,12182244,8,3000
2385233,12183101,8,650
2385479,12184417,8,5455
2385600,12185270,8,120
2386059,12187068,8,600
2386406,12190056,8,3329
2386461,12028215,8,1346
2386626,12191217,8,818
2386942,12120707,8,1000
2387163,12194220,8,600
2388553,12202063,8,670
2388761,12081213,8,300
2389024,12203924,8,189
2390070,12208442,8,1077
2390901,12212110,8,1009
2391376,11338265,8,250
2392479,12221400,8,170
2393018,22123293,8,220
2393093,34105,8,121
2394235,12230524,8,50
2394735,11947200,8,250
2395010,12234661,8,300
2395324,12236142,8,150
2395690,12175424,8,513
2396500,12237866,8,120
2396516,12242947,8,357
2396895,12245754,8,1330
2398153,12253694,8,1730
2398352,12160404,8,217
2398595,12256055,8,940
2398697,12239751,8,350
2398851,12194898,8,2000
2399288,12258403,8,201
2399938,7432136,8,200
2400437,2287909,8,650
2400783,10048325,8,464
2401467,1144461,8,1200
2401724,7729316,5,832
2402946,12281175,8,3200
2403554,4729785,8,444
2404320,12287801,8,75
2405206,11656828,8,139
2406022,12297736,8,600
2406485,9931809,5,300
2406572,10551563,8,1364
2410793,12320913,8,179
2411803,7507394,8,130
2413202,9232145,8,131
2413517,12336171,8,220
2413781,12322513,8,1500
2414031,12339528,8,3990
2414243,6005451,8,150
2415735,12347511,8,109
2416400,12350233,8,750
2416654,12351301,8,240
2416701,10445257,8,1615
2416931,10445257,8,3229
2417092,12353203,8,643
2417676,12324894,8,818
2417970,12357327,8,200
2417984,12357340,8,298
2418923,7730257,8,499
2419564,12366161,8,800
2419833,11699040,8,131
2419999,2872228,5,826
2420263,12370947,8,1057
2421783,12379059,8,900
2421895,12379443,8,1800
2422269,114353,8,1173
